"equipmentnumber","type","description","stationnumber","createdAt","updatedAt","x","y"
10460417,"ELEVATOR","zu Gleis 4/5",6086,2018-07-19 10:51:17,2019-11-13 10:45:11,9.2504034,48.7797457
10460418,"ELEVATOR","zu Gleis 4/5",6090,2018-07-19 10:51:17,2019-11-13 10:45:11,9.1670377,48.8297985
10460422,"ELEVATOR","zu Gleis 2/3",1200,2018-07-19 10:51:17,2019-11-13 10:45:11,8.3806632,52.6051019
10460743,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",526,2018-07-19 10:51:16,2019-11-13 10:45:10,13.4747184,52.5147216
10460873,"ELEVATOR","AUSGANG BAHNSTADT",2628,2018-07-19 10:51:18,2019-11-13 10:45:13,8.67500272,49.40308247
10460929,"ELEVATOR","zu Gleis 1/1a",4576,2018-07-19 10:51:19,2019-11-13 10:45:13,10.7887919,51.4930393
10460930,"ELEVATOR","zu Gleis 2/2a/3",4576,2018-07-19 10:51:19,2019-11-13 10:45:13,10.788718,51.4928847
10460931,"ELEVATOR","zu Gleis 1/1a",2209,2018-07-19 10:51:19,2019-11-13 10:45:13,10.71264217,50.93920706
10460932,"ELEVATOR","zu Gleis 2/3",2209,2018-07-19 10:51:19,2019-11-13 10:45:13,10.7126089,50.9390419
10460933,"ELEVATOR","zu Gleis 4/5",2209,2018-07-19 10:51:19,2019-11-13 10:45:13,10.7126167,50.938897
10460934,"ELEVATOR","zu Gleis 2/6",3625,2018-07-19 10:51:19,2019-11-13 10:45:13,10.3289818,51.38868313
10460935,"ELEVATOR","zu Gleis 1/3",3625,2018-07-19 10:51:19,2019-11-13 10:45:13,10.32904874,51.38881472
10461181,"ELEVATOR","zu Gleis 1",2166,2018-07-19 10:51:16,2019-11-13 10:45:10,7.3140014,50.7730013
10461182,"ELEVATOR","zu Gleis 2",2166,2018-07-19 10:51:16,2019-11-13 10:45:10,7.314019,50.7731139
10461207,"ELEVATOR","zu Gleis 1/18",6335,2018-07-19 10:51:18,2019-11-13 10:45:12,7.693208,51.5388755
10461208,"ELEVATOR","zu Gleis 2/4",6335,2018-07-19 10:51:18,2019-11-13 10:45:12,7.6930389,51.539019
10461210,"ELEVATOR","zu Gleis 1/2",4219,2018-07-19 10:51:18,2019-11-13 10:45:12,6.886385,51.4312735
10461211,"ELEVATOR","zu Gleis 5/6",4219,2018-07-19 10:51:18,2019-11-13 10:45:12,6.8865299,51.4314028
10461384,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",3319,2018-07-19 10:51:19,2019-11-13 10:45:13,6.9413185,50.9686878
10461385,"ELEVATOR","von EG zu Tunnel",3339,2018-07-19 10:51:19,2019-11-13 10:45:13,6.8521197,51.0524311
10461386,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",3339,2018-07-19 10:51:19,2019-11-13 10:45:13,6.8519568,51.052395
10461456,"ELEVATOR","zu Gleis 2/3",5973,2018-07-19 10:51:17,2019-11-13 10:45:12,7.6924453,49.7805068
10461582,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",1302,2018-07-19 10:51:18,2019-11-13 10:45:12,7.5501352,51.5207576
10462229,"ELEVATOR","zu Gleis 3/4",4472,2018-07-19 10:51:17,2019-11-13 10:45:11,8.834899751,54.78952482
10462233,"ELEVATOR","zu Gleis 1/2",4472,2018-07-19 10:51:17,2019-11-13 10:45:11,8.834652039,54.78952062
10462234,"ELEVATOR","von EG zu Tunnel",4472,2018-07-19 10:51:17,2019-11-13 10:45:11,8.834505385,54.78949762
10462893,"ELEVATOR","zu Gleis 1",370,2018-07-19 10:51:18,2019-11-13 10:45:12,9.0814856,53.0077094
10462898,"ELEVATOR","zu Gleis 2",370,2018-07-19 10:51:18,2019-11-13 10:45:12,9.0815532,53.0078726
10462916,"ELEVATOR","zu Gleis 1/Halle",2648,2018-07-19 10:51:18,2019-11-13 10:45:12,9.2079164,49.142861
10462917,"ELEVATOR","zu Gleis 2/3",2648,2018-07-19 10:51:18,2019-11-13 10:45:12,9.2078396,49.1430494
10462919,"ELEVATOR","zu Gleis 4/5",2648,2018-07-19 10:51:18,2019-11-13 10:45:12,9.207734,49.1431749
10462921,"ELEVATOR","zu Gleis 6/7",2648,2018-07-19 10:51:18,2019-11-13 10:45:12,9.2076373,49.1433103
10462949,"ELEVATOR","zu Gleis 8/9 Abschnitt C/D",2218,2018-07-19 10:51:18,2019-11-13 10:45:12,9.9258843,51.5369274
10462950,"ELEVATOR","zu Gleis 10/11 Abschnitt C/D",2218,2018-07-19 10:51:18,2019-11-13 10:45:12,9.9256776,51.5370039
10462958,"ELEVATOR","zu Gleis 2/3",4818,2018-07-19 10:51:18,2019-11-13 10:45:12,8.2409801,48.8890188
10462962,"ELEVATOR","zu Gleis 1",8027,2018-07-19 10:51:18,2019-11-13 10:45:12,8.7282539,48.5513835
10462971,"ELEVATOR","zu Gleis 11/12",4241,2018-07-19 10:51:18,2019-11-13 10:45:12,11.6062876,48.1275233
10463057,"ELEVATOR","zu Gleis 11/12 Abschnitt D/E",3107,2018-07-19 10:51:19,2019-11-13 10:45:13,8.4011804,48.9927793
10463058,"ELEVATOR","zu Gleis 13/14",3107,2018-07-19 10:51:19,2019-11-13 10:45:13,8.4012642,48.9926369
10463060,"ELEVATOR","zu Gleis 101",3107,2018-07-19 10:51:19,2019-11-13 10:45:13,8.4006089,48.9938141
10463076,"ELEVATOR","zu Gleis 11/12 (S-Bahn)",2457,2018-07-19 10:51:19,2019-11-13 10:45:13,7.4600873,51.3628377
10463146,"ELEVATOR","zu Gleis 1",7751,2018-07-19 10:51:19,2019-11-13 10:45:13,8.589996966,49.1355775
10463147,"ELEVATOR","zu Gleis 2",7751,2018-07-19 10:51:19,2019-11-13 10:45:13,8.589827434,49.13541984
10463252,"ELEVATOR","zu Gleis 2/3",2223,2018-07-19 10:51:17,2019-11-13 10:45:12,8.4905292,49.1617067
10463253,"ELEVATOR","zu Gleis 4/5",2223,2018-07-19 10:51:17,2019-11-13 10:45:12,8.4907444,49.1616936
10463254,"ELEVATOR","zu Gleis 2",4930,2018-07-19 10:51:17,2019-11-13 10:45:12,8.4548035,49.2310705
10463334,"ELEVATOR","zu Gleis 5/6",566,2018-07-19 10:51:18,2019-11-13 10:45:12,13.1797635,52.4210267
10463376,"ELEVATOR","zu Gleis 2/3/4",2625,2018-07-19 10:51:18,2019-11-13 10:45:12,9.1010188,54.1936367
10463426,"ELEVATOR","zu Gleis 6/7",6730,2018-07-19 10:51:17,2019-11-13 10:45:11,8.5039906,50.5657382
10463427,"ELEVATOR","zu Gleis 4/5",6730,2018-07-19 10:51:17,2019-11-13 10:45:11,8.5039906,50.5655992
10463439,"ELEVATOR","zu Gleis 1",5695,2018-07-19 10:51:17,2019-11-13 10:45:11,12.1179222,53.9397556
10463440,"ELEVATOR","zu Gleis 2/3",5695,2018-07-19 10:51:17,2019-11-13 10:45:11,12.1181614,53.939738
10463496,"ELEVATOR","zu Gleis 3",8244,2018-07-19 10:51:16,2019-11-13 10:45:11,8.3793473,49.220099
10463523,"ELEVATOR","zu Gleis 1",2300,2018-07-19 10:51:17,2019-11-13 10:45:11,8.4943315,49.9119319
10463524,"ELEVATOR","zu Gleis 2/3",2300,2018-07-19 10:51:17,2019-11-13 10:45:11,8.4946438,49.9118805
10463525,"ELEVATOR","zu Gleis 4/5",2300,2018-07-19 10:51:17,2019-11-13 10:45:11,8.4948966,49.9119747
10463608,"ELEVATOR","zu Gleis 2/3",284,2018-07-19 10:51:15,2019-11-13 10:45:10,8.62138,50.2201
10463627,"ELEVATOR","zu Gleis 4/5",284,2018-07-19 10:51:15,2019-11-13 10:45:10,8.62133,50.2199
10463628,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",4210,2018-07-19 10:51:15,2019-11-13 10:45:10,8.8377798,50.1191677
10463629,"ELEVATOR","von EG zu Tunnel",4210,2018-07-19 10:51:15,2019-11-13 10:45:10,8.8377715,50.1194644
10463630,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",7171,2018-07-19 10:51:15,2019-11-13 10:45:10,8.7651939,50.1055278
10463631,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",7171,2018-07-19 10:51:15,2019-11-13 10:45:10,8.765317674,50.10531354
10463632,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",7170,2018-07-19 10:51:15,2019-11-13 10:45:10,8.7485095,50.1058686
10463633,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",7170,2018-07-19 10:51:15,2019-11-13 10:45:10,8.7479218,50.1057245
10463634,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",7169,2018-07-19 10:51:15,2019-11-13 10:45:10,8.73984,50.105288
10463635,"ELEVATOR","zu Gleis 1",4743,2018-07-19 10:51:15,2019-11-13 10:45:10,8.7840885,50.1025018
10463695,"ELEVATOR","zu Gleis 2/3",1716,2018-07-19 10:51:15,2019-11-13 10:45:09,9.3007596,48.7386718
10463696,"ELEVATOR","zu Gleis 5/6",1716,2018-07-19 10:51:15,2019-11-13 10:45:09,9.3006344,48.7384833
10463710,"ELEVATOR","zu Gleis 5/7",358,2018-07-19 10:51:16,2019-11-13 10:45:10,8.7394137,50.1882969
10463711,"ELEVATOR","zu Gleis 8/9",358,2018-07-19 10:51:16,2019-11-13 10:45:10,8.7391959,50.1883361
10463734,"ELEVATOR","zu Gleis 2/3",1234,2018-07-19 10:51:16,2019-11-13 10:45:10,9.0675944,48.823589
10463735,"ELEVATOR","von EG zu Brücke",1234,2018-07-19 10:51:16,2019-11-13 10:45:10,9.067585,48.8237435
10463775,"ELEVATOR","zu Gleis 2",5707,2018-07-19 10:51:16,2019-11-13 10:45:10,9.3553008,48.8683423
10463777,"ELEVATOR","zu Gleis 1",5707,2018-07-19 10:51:16,2019-11-13 10:45:10,9.3552004,48.8685452
10463779,"ELEVATOR","zu Gleis 4/5",3379,2018-07-19 10:51:16,2019-11-13 10:45:10,9.1799819,48.862051
10463780,"ELEVATOR","zu Gleis 3",3379,2018-07-19 10:51:16,2019-11-13 10:45:10,9.1797452,48.8620785
10463781,"ELEVATOR","Bahnhofstraße zum Tunnel",3379,2018-07-19 10:51:16,2019-11-13 10:45:10,9.1794552,48.8622274
10463845,"ELEVATOR","zu Gleis 1",4922,2018-07-19 10:51:18,2019-11-13 10:45:12,8.7030302,48.8938435
10463846,"ELEVATOR","zu Gleis 2/3",4922,2018-07-19 10:51:18,2019-11-13 10:45:12,8.7029761,48.8939874
10463849,"ELEVATOR","zu Gleis 4/5",4922,2018-07-19 10:51:18,2019-11-13 10:45:12,8.7029818,48.8941369
10464307,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",7732,2018-07-19 10:51:18,2019-11-13 10:45:12,13.2287069,52.5098248
10464308,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",7731,2018-07-19 10:51:18,2019-11-13 10:45:12,13.2411033,52.5109906
10464309,"ELEVATOR","zu Gleis 9/10 (S-Bahn)",7731,2018-07-19 10:51:18,2018-09-29 14:35:11,13.2408913,52.511728
10464310,"ELEVATOR","zu Gleis 3/4 (S-Bahn)",6217,2018-07-19 10:51:18,2019-11-13 10:45:12,13.3361842,52.513823
10464311,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",503,2018-07-19 10:51:18,2019-11-13 10:45:12,13.3215298,52.6698079
10464312,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",7728,2018-07-19 10:51:18,2019-11-13 10:45:12,13.2587955,52.5082973
10464313,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",3511,2018-07-19 10:51:18,2019-11-13 10:45:12,13.4547074,52.5296121
10464319,"ELEVATOR","zu Gleis 4/8",4280,2018-07-19 10:51:18,2019-11-13 10:45:12,7.6355396,51.9565046
10464320,"ELEVATOR","zu Gleis 1",5015,2018-07-19 10:51:18,2019-11-13 10:45:12,13.0156662,52.3937595
10464321,"ELEVATOR","zu Gleis 2/4",5015,2018-07-19 10:51:18,2019-11-13 10:45:12,13.0155707,52.3936352
10464322,"ELEVATOR","zu Gleis 1",823,2018-07-19 10:51:18,2019-11-13 10:45:12,12.5654,52.4006
10464323,"ELEVATOR","zu Gleis 2/3",823,2018-07-19 10:51:18,2019-11-13 10:45:12,12.5657,52.4004
10464324,"ELEVATOR","zu Gleis 4",823,2018-07-19 10:51:18,2019-11-13 10:45:12,12.5658,52.4003
10464325,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",561,2018-07-19 10:51:18,2019-11-13 10:45:12,13.1985066,52.5345835
10464326,"ELEVATOR","zu Gleis 3/4",561,2018-07-19 10:51:18,2019-11-13 10:45:12,13.1984391,52.5344329
10464327,"ELEVATOR","zu Gleis 5/6",561,2018-07-19 10:51:18,2019-11-13 10:45:12,13.1983776,52.5343047
10464407,"ELEVATOR","Hauptstraße zu Gleis 11/12",4809,2018-07-19 10:51:19,2019-11-13 10:45:13,13.4691041,52.5026257
10464408,"ELEVATOR","Sontagsstraße zu Gleis 11/12",4809,2018-07-19 10:51:19,2019-11-13 10:45:13,13.4695671,52.5036573
10464456,"ELEVATOR","zu Gleis 1",4,2018-07-19 10:51:19,2019-11-13 10:45:13,10.0962998,48.8404066
10464457,"ELEVATOR","zu Gleis 2/3",4,2018-07-19 10:51:19,2019-11-13 10:45:13,10.0965287,48.840427
10464458,"ELEVATOR","zu Gleis 4/5",4,2018-07-19 10:51:19,2019-11-13 10:45:13,10.0967487,48.840446
10464507,"ELEVATOR","zu Gleis 1",5464,2018-07-19 10:51:18,2019-11-13 10:45:12,10.5776623,49.2981924
10464508,"ELEVATOR","zu Gleis 2",5464,2018-07-19 10:51:18,2019-11-13 10:45:12,10.5780074,49.2971126
10464510,"ELEVATOR","zu Gleis 2/3",4611,2018-07-19 10:51:18,2019-11-13 10:45:12,11.0181759,49.4255219
10464548,"ELEVATOR","von EG zu Tunnel",2024,2018-07-19 10:51:17,2019-11-13 10:45:11,11.37639961,48.07041381
10464549,"ELEVATOR","zu Gleis 3/4",2024,2018-07-19 10:51:17,2019-11-13 10:45:12,11.3761117,48.070624
10464550,"ELEVATOR","zu Gleis 2/3",1977,2018-07-19 10:51:17,2019-11-13 10:45:11,11.2618501,48.1717509
10464595,"ELEVATOR","zu Gleis 3/4 Abschnitt C",4266,2018-07-19 10:51:17,2019-11-13 10:45:12,11.4613819,48.1498202
10464596,"ELEVATOR","zu Gleis 9/10 Abschnitt D",4266,2018-07-19 10:51:17,2019-11-13 10:45:12,11.461665,48.1502375
10464635,"ELEVATOR","zu Gleis 4/5",1216,2018-07-19 10:51:18,2019-11-13 10:45:12,6.721568251,49.35279483
10464636,"ELEVATOR","zu Gleis 1",1216,2018-07-19 10:51:18,2019-11-13 10:45:12,6.721902186,49.35301756
10465161,"ELEVATOR","zu Gleis 1/2",4786,2018-07-19 10:51:18,2019-11-13 10:45:12,8.0449598,52.2814117
10465326,"ELEVATOR","zu Gleis 1/2",3984,2018-07-19 10:51:17,2019-11-13 10:45:11,7.1730346,51.6680376
10465700,"ELEVATOR","zu Gleis 2/3",720,2018-07-19 10:51:19,2019-11-13 10:45:13,9.0049301,48.6880561
10465701,"ELEVATOR","zu Gleis 4/5",720,2018-07-19 10:51:19,2019-11-13 10:45:13,9.0047864,48.6881583
10465928,"ELEVATOR","zu Gleis 2/3",4703,2018-07-19 10:51:18,2019-11-13 10:45:12,9.4526697,51.3594382
10466002,"ELEVATOR","zu Gleis 1",8214,2018-07-19 10:51:16,2019-11-13 10:45:10,13.4631305,52.3681806
10466003,"ELEVATOR","zu Gleis 2",8214,2018-07-19 10:51:16,2019-11-13 10:45:10,13.4637534,52.3683272
10466017,"ELEVATOR","zu Gleis 2/3",3593,2018-07-19 10:51:16,2019-11-13 10:45:11,9.8477427,48.2302432
10466018,"ELEVATOR","zu Gleis 1",3593,2018-07-19 10:51:16,2019-11-13 10:45:10,9.8479805,48.2302884
10466418,"ELEVATOR","zu Gleis 4/5",571,2018-07-19 10:51:18,2019-11-13 10:45:12,13.5931556,52.6760432
10466657,"ELEVATOR","zu Gleis 1",220,2018-10-01 13:10:13,2019-11-13 10:45:11,10.885,48.3668
10467096,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",4139,2018-07-19 10:51:17,2019-11-13 10:45:11,10.1321198,53.4976364
10467121,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",5006,2018-07-19 10:51:17,2019-11-13 10:45:11,11.3072531,47.9625801
10467258,"ELEVATOR","zu Gleis 1/2",4233,2018-07-19 10:51:15,2019-11-13 10:45:10,11.5362946,48.1173027
10467300,"ELEVATOR","von EG zu Tunnel",3016,2018-07-19 10:51:16,2019-11-13 10:45:10,9.510496006,53.92410237
10467301,"ELEVATOR","zu Gleis 2/3",3016,2018-07-19 10:51:16,2019-11-13 10:45:10,9.510399081,53.92393493
10467302,"ELEVATOR","zu Gleis 4/5",3016,2018-07-19 10:51:16,2019-11-13 10:45:10,9.510183295,53.92387901
10467440,"ELEVATOR","zu Gleis 7/8 Abschnitt B/C",1352,2018-07-19 10:51:19,2019-11-13 10:45:13,13.740055,51.065902
10467562,"ELEVATOR","zu Gleis 1a/2",4237,2018-07-19 10:51:19,2019-11-13 10:45:13,11.5658596,48.1393859
10467564,"ELEVATOR","zu Gleis 1/2",865,2018-07-19 10:51:19,2019-11-13 10:45:13,8.6690191,53.171629
10467716,"ELEVATOR","zu Gleis 2/4",3565,2018-07-19 10:51:18,2019-11-13 10:45:12,9.1959541,52.9776829
10467773,"ELEVATOR","zu Gleis 3/4 (S-Bahn)",791,2018-07-19 10:51:18,2019-11-13 10:45:12,13.3979032,52.5550705
10467775,"ELEVATOR","zu Gleis 2",3071,2018-07-19 10:51:18,2019-11-13 10:45:12,13.0546,51.9977473
10467777,"ELEVATOR","zu Gleis 1/5",3071,2018-07-19 10:51:18,2019-11-13 10:45:12,13.0544427,51.9978362
10467778,"ELEVATOR","zu Gleis 1",7743,2018-07-19 10:51:18,2019-11-13 10:45:12,13.1157898,52.5526307
10467780,"ELEVATOR","zu Gleis 2",7743,2018-07-19 10:51:18,2019-11-13 10:45:12,13.1159278,52.552844
10467808,"ELEVATOR","zu Gleis 2/3",3805,2018-07-19 10:51:16,2019-11-13 10:45:11,13.96155084,51.86182394
10467809,"ELEVATOR","zu Gleis 1",3805,2018-07-19 10:51:16,2019-11-13 10:45:11,13.96167007,51.8619366
10467810,"ELEVATOR","zu Gleis 1",6242,2018-07-19 10:51:16,2019-11-13 10:45:11,13.22971668,52.21702725
10467815,"ELEVATOR","zu Gleis 3/5",2122,2018-07-19 10:51:16,2019-11-13 10:45:11,10.54572896,52.45609689
10467816,"ELEVATOR","zu Gleis 2/4",6242,2018-07-19 10:51:16,2019-11-13 10:45:11,13.22997035,52.216902
10467817,"ELEVATOR","zu Gleis 1/2",2122,2018-07-19 10:51:16,2019-11-13 10:45:11,10.54567947,52.4559694
10467818,"ELEVATOR","zu Gleis 4",2122,2018-07-19 10:51:16,2019-11-13 10:45:11,10.5456406,52.455806
10467819,"ELEVATOR","zu Gleis 3/4 (S-Bahn)",2447,2018-07-19 10:51:16,2019-11-13 10:45:11,13.4021597,52.5226233
10467821,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",6042,2018-07-19 10:51:16,2019-11-13 10:45:11,13.4647701,52.5237752
10467822,"ELEVATOR","zu Gleis 5/6 (S-Bahn)",527,2018-07-19 10:51:16,2019-11-13 10:45:11,13.3876536,52.5203215
10467887,"ELEVATOR","zu Gleis 3/4",2438,2018-07-19 10:51:17,2019-11-13 10:45:11,8.3851385,51.9068958
10467888,"ELEVATOR","zu Gleis 1/2",2438,2018-07-19 10:51:17,2019-11-13 10:45:11,8.3849136,51.9070098
10467950,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",5408,2018-07-19 10:51:17,2019-11-13 10:45:11,10.0328931,53.6066193
10467952,"ELEVATOR","EG - 1.OG - 2.OG",2518,2018-07-19 10:51:17,2019-11-13 10:45:11,10.2068198,53.4895345
10467954,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",4993,2018-07-19 10:51:17,2019-11-13 10:45:11,10.0938365,53.6518199
10467958,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",2513,2018-07-19 10:51:17,2019-11-13 10:45:11,9.9900654,53.5605963
10467959,"ELEVATOR","zu Gleis 3/4 Abschnitt A",2513,2018-07-19 10:51:17,2019-11-13 10:45:11,9.9898759,53.5605071
10467966,"ELEVATOR","zu Gleis 1/2",2519,2018-07-19 10:51:17,2019-11-13 10:45:11,9.9920899,53.4562694
10467968,"ELEVATOR","zu Gleis 3/4",2519,2018-07-19 10:51:17,2019-11-13 10:45:11,9.9915723,53.4561648
10467969,"ELEVATOR","zu Gleis 5/6",2519,2018-07-19 10:51:17,2019-11-13 10:45:11,9.9911142,53.4561709
10468024,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",6840,2018-07-19 10:51:19,2019-11-13 10:45:13,13.2826146,52.5061989
10468113,"ELEVATOR","zu Gleis 1/2",5367,2018-07-19 10:51:18,2019-11-13 10:45:12,12.0995689,54.0931846
10468121,"ELEVATOR","zu Gleis 3/8",5882,2018-07-19 10:51:18,2019-11-13 10:45:12,7.0041742,51.1606809
10468331,"ELEVATOR","zu Gleis 2/3",4280,2018-07-19 10:51:17,2019-11-13 10:45:11,7.6352518,51.9565354
10468334,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",7755,2018-07-19 10:51:17,2019-11-13 10:45:11,13.3672939,52.4916108
10468409,"ELEVATOR","zu Gleis 1",3183,2018-07-19 10:51:17,2019-11-13 10:45:11,9.3289098,48.9392383
10468410,"ELEVATOR","zu Gleis 2",3183,2018-07-19 10:51:17,2019-11-13 10:45:11,9.3288629,48.9390913
10468411,"ELEVATOR","zu Gleis 5/6 Abschnitt B/C",1352,2018-07-19 10:51:17,2019-11-13 10:45:11,13.7402429,51.0657885
10468412,"ELEVATOR","zu Gleis 1",3941,2018-07-19 10:51:17,2019-11-13 10:45:11,9.2641377,48.943521
10468413,"ELEVATOR","zu Gleis 2/3",3941,2018-07-19 10:51:17,2019-11-13 10:45:11,9.2640072,48.9436529
10468414,"ELEVATOR","zu Gleis 1",720,2018-07-19 10:51:17,2019-11-13 10:45:11,9.0050867,48.6879515
10468480,"ELEVATOR","zu Gleis 3",1062,2018-07-19 10:51:17,2019-11-13 10:45:11,7.1641789,51.9393288
10468481,"ELEVATOR","zu Gleis 4/5",1062,2018-07-19 10:51:17,2019-11-13 10:45:11,7.1639409,51.9392784
10468482,"ELEVATOR","zu Gleis 6",1062,2018-07-19 10:51:17,2019-11-13 10:45:11,7.1636978,51.9392174
10468492,"ELEVATOR","zu Gleis 1",167,2018-07-19 10:51:17,2019-11-13 10:45:11,7.4260529,51.8921598
10468493,"ELEVATOR","zu Gleis 2/3",167,2018-07-19 10:51:17,2019-11-13 10:45:11,7.426193,51.8920158
10468606,"ELEVATOR","zu Gleis 2/3",3900,2018-07-19 10:51:16,2019-11-13 10:45:10,8.277823,49.9934104
10468607,"ELEVATOR","zu Gleis 4",3900,2018-07-19 10:51:16,2019-11-13 10:45:10,8.2777643,49.9933099
10468777,"ELEVATOR","zu Gleis 20/21 (S-Bahn)",1984,2018-07-19 10:51:19,2019-11-13 10:45:13,10.9900662,49.46994
10468982,"ELEVATOR","zu Gleis 1",973,2018-07-19 10:51:18,2019-11-13 10:45:12,11.84028983,52.27428234
10468983,"ELEVATOR","zu Gleis 2/3",973,2018-07-19 10:51:18,2019-11-13 10:45:12,11.84017243,52.27439656
10468984,"ELEVATOR","zu Gleis 1",2066,2018-07-19 10:51:18,2019-11-13 10:45:12,12.15723023,52.40336757
10468985,"ELEVATOR","zu Gleis 2/3",2066,2018-07-19 10:51:18,2019-11-13 10:45:12,12.15706197,52.40314726
10468987,"ELEVATOR","von EG zu Tunnel",2066,2018-07-19 10:51:18,2019-11-13 10:45:12,12.15703164,52.40290715
10469091,"ELEVATOR","zu Gleis 1 (S-Bahn)",4596,2018-07-19 10:51:16,2019-11-13 10:45:10,11.0554716,49.4453222
10469255,"ELEVATOR","zu Gleis 2/3",4743,2018-07-19 10:51:18,2019-11-13 10:45:13,8.7840913,50.1026867
10469593,"ELEVATOR","zu Gleis 1",4857,2018-07-19 10:51:18,2019-11-13 10:45:12,7.3878429,53.0903846
10469594,"ELEVATOR","zu Gleis 2",4857,2018-07-19 10:51:18,2019-11-13 10:45:12,7.3877289,53.0904454
10469929,"ELEVATOR","zu Gleis 8",6859,2018-07-19 10:51:16,2019-11-13 10:45:10,10.7879152,52.4292183
10470152,"ELEVATOR","von EG zu Tunnel",2980,2018-07-19 10:51:18,2019-11-13 10:45:12,10.6831352,51.8687726
10470153,"ELEVATOR","zu Gleis 1/2",2980,2018-07-19 10:51:18,2019-11-13 10:45:12,10.6832747,51.8688111
10470156,"ELEVATOR","zu Gleis 7/8",2194,2018-07-19 10:51:18,2019-11-13 10:45:12,14.9793272,51.1466713
10470157,"ELEVATOR","zu Gleis 11/12",2194,2018-07-19 10:51:18,2019-11-13 10:45:12,14.9790628,51.1463479
10470213,"ELEVATOR","zu Gleis 2/3",1721,2018-07-19 10:51:18,2019-11-13 10:45:13,9.1242251,52.9991564
10470423,"ELEVATOR","von UG zu 4.OG",4234,2018-07-19 10:51:18,2019-11-13 10:45:12,11.55835,48.14109
10470708,"ELEVATOR","zu Gleis 3/4/5",6240,2018-07-19 10:51:17,2019-11-13 10:45:11,12.6389481,47.8700369
10471041,"ELEVATOR","zu Gleis 1/2",6822,2018-07-19 10:51:16,2019-11-13 10:45:11,7.3296228,51.4354859
10471326,"ELEVATOR","zu Gleis 1/2",1709,2018-07-19 10:51:16,2019-11-13 10:45:10,7.0800819,51.3910491
10471811,"ELEVATOR","zu Gleis 1/2",6424,2018-07-19 10:51:18,2019-11-13 10:45:12,9.7077771,52.4241442
10471927,"ELEVATOR","zu Gleis 1 Abschnitt B/C",855,2018-07-19 10:51:17,2019-11-13 10:45:11,8.8133327,53.0829802
10471928,"ELEVATOR","zu Gleis 2/3 Abschnitt B/C",855,2018-07-19 10:51:17,2019-11-13 10:45:11,8.8134706,53.0830859
10471929,"ELEVATOR","zu Gleis 5/6 Abschnitt B/C",855,2018-07-19 10:51:17,2019-11-13 10:45:11,8.8137283,53.08328
10471930,"ELEVATOR","zu Gleis 7/8 Abschnitt B/C",855,2018-07-19 10:51:17,2019-11-13 10:45:11,8.8139236,53.0834284
10471931,"ELEVATOR","zu Gleis 9/10 Abschnitt B/C",855,2018-07-19 10:51:17,2019-11-13 10:45:11,8.81413,53.0835824
10472093,"ELEVATOR","von EG zu Tunnel",4266,2018-07-19 10:51:19,2019-11-13 10:45:13,11.4611382,48.1493237
10472094,"ELEVATOR","von EG zu UG",4266,2018-07-19 10:51:19,2019-11-13 10:45:13,11.4611382,48.1493237
10472095,"ELEVATOR","Nicht Reisendenrelevant",4266,2018-07-19 10:51:19,2019-11-13 10:45:13,11.46119,48.14931
10472358,"ELEVATOR","zu Gleis 2/3",1650,2018-07-19 10:51:16,2019-11-13 10:45:11,11.0016318,49.5959844
10472578,"ELEVATOR","zu Gleis 1",8002,2018-07-19 10:51:15,2019-11-13 10:45:10,9.16293,47.769
10472682,"ELEVATOR","zu Gleis 1",5023,2018-07-19 10:51:16,2019-11-13 10:45:10,13.8661564,53.3211388
10472684,"ELEVATOR","zu Gleis 2/3",5023,2018-07-19 10:51:16,2019-11-13 10:45:10,13.8664067,53.3211093
10472724,"ELEVATOR","zu Gleis 7/8",4241,2018-07-19 10:51:16,2019-11-13 10:45:10,11.6060289,48.1276904
10472744,"ELEVATOR","zu Gleis 5/6",4306,2018-07-19 10:51:16,2019-11-13 10:45:10,12.8855561,52.6128636
